R,L
1838,2310
1838,1959
1838,2010
1839,1839
1839,1351
1840,1840
1840,1810
1840,2184
1840,1617
1841,1841
1841,797
1841,2393
1841,2216
1841,2397
1842,1842
1842,1223
1842,655
1842,1566
1842,2097
1843,1843
1843,1838
1843,2093
1843,1787
1843,1187
1843,1896
1843,2197
1843,1945
1843,2213
1844,1844
1844,704
1844,593
1844,1706
1844,358
1844,2165
1844,1718
1845,1845
1846,1846
1846,397
1846,1821
1846,1965
1847,1847
1847,2303
1847,2351
1847,2040
1847,450
1847,1509
1847,2281
1848,1848
1848,1561
1848,1220
1848,1528
1848,1930
1848,1337
1848,1579
1848,1785
1849,1849
1849,1354
1849,327
1849,1322
1849,831
1849,828
1849,215
1850,1850
1850,1135
1850,101
1851,1851
1851,659
1851,450
1852,1852
1852,2302
1852,1475
1852,403
1853,1853
1853,920
1853,1764
1853,402
1853,1651
1853,1131
1854,1854
1854,95
1854,488
1854,1927
1854,956
1855,1855
1855,2191
1855,2310
1856,1856
1856,1702
1856,1120
1856,2361
1856,2289
1856,1836
1856,2323
1856,1602
1856,1973
1856,1816
1856,1578
1857,1857
1857,1392
1857,1673
1858,1858
1858,1859
1858,1416
1858,1785
1859,1859
1859,1858
1859,1660
1859,1351
1859,1304
1859,2274
1860,1860
1860,1176
1861,1861
1861,929
1861,1646
1862,1862
1862,1315
1863,1863
1863,2344
1863,2094
1864,1864
1865,1865
1865,728
1865,1433
1865,2222
1865,1302
1865,1598
1865,674
1866,1866
1866,891
1866,789
1866,882
1867,1867
1867,2064
1868,1868
1868,1527
1868,907
1868,1985
1868,2382
1868,2235
1868,2362
1868,2089
1868,1682
1869,1869
1869,652
1869,215
1869,218
1869,458
1869,1584
1869,1638
1870,1870
1870,1611
1870,1431
1870,1216
1870,2181
1870,1634
1870,1493
1870,1997
1871,1871
1871,649
1871,949
1871,2198
1871,2317
1872,1872
1872,2180
1872,2306
1872,2293
1873,1873
1873,1162
1873,607
1873,1337
1873,1666
1874,1874
1874,1108
1874,1432
1874,1762
1874,1046
1875,1875
1875,920
1875,1586
1875,932
1875,2301
1875,2048
1875,2363
1875,738
1876,1876
1877,1877
1877,2001
1877,2295
1877,1162
1877,550
1877,1588
1877,2146
1877,1120
1878,1878
1878,1836
1878,1194
1878,2364
1878,2069
1878,1818
1879,1879
1879,1987
1879,852
1879,2295
1880,1880
1880,870
1881,1881
1881,1169
1881,1753
1882,1882
1882,1883
1882,330
1882,2145
1882,1964
1882,1063
1883,1883
1883,1882
1883,566
1883,1547
1883,1484
1884,1884
1884,771
1884,1558
1885,1885
1885,534
1886,1886
1886,1423
1886,1372
1886,992
1886,509
1886,1425
1886,1115
1886,1174
1886,1230
1886,445
1886,1047
1886,2129
1886,2314
1886,2046
1887,1887
1888,1888
1888,1988
1888,1531
1888,18
1888,724
1888,1234
1888,1931
1889,1889
1889,1144
1889,2072
1890,1890
1890,815
1890,2020
1890,2046
1890,1486
1890,1076
1890,1348
1890,583
1891,1891
1891,1616
1892,1892
1892,1500
1892,408
1892,2052
1892,1318
1892,1613
1892,2233
1893,1893
1893,1543
1894,1894
1894,1993
1894,1679
1894,2020
1894,617
1895,1895
1895,1034
1895,1827
1896,1896
1896,1770
1896,1843
1896,607
1896,988
1896,2073
1897,1897
1897,1643
1897,2179
1897,1396
1897,888
1897,1459
1897,1345
1897,1599
1897,2092
1898,1898
1898,1558
1898,1552
1898,995
1898,1402
1899,1899
1899,1470
1899,2100
1899,1946
1900,1900
1900,716
1900,611
1900,1326
1900,1004
1901,1901
1901,546
1901,1421
1901,2290
1901,2255
1902,1902
1902,1694
1902,1695
1902,2361
1902,1717
1902,1013
1903,1903
1903,612
1903,1973
1903,617
1903,2228
1903,2118
1903,1950
1903,1076
1903,2048
1903,192
1904,1904
1904,994
1904,590
1904,1791
1905,1905
1905,1806
1905,1728
1905,1314
1905,2308
1906,1906
1906,1474
1906,1317
1907,1907
1908,1908
1908,1368
1908,2206
1908,30
1909,1909
1909,2079
1910,1910
1910,970
1910,1539
1910,1352
1910,1090
1910,1832
1911,1911
1911,1787
1911,2117
1911,1944
1911,1331
1912,1912
1912,2111
1913,1913
1914,1914
1915,1915
1915,1916
1915,877
1915,1632
1916,1916
1916,1915
1916,1170
1916,1940
1916,2338
1916,1719
1916,2040
1917,1917
1917,1923
1917,44
1917,424
1917,2016
1917,2127
1917,1762
1917,1406
1917,540
1917,2091
1917,2263
1917,1971
1918,1918
1918,2094
1918,1118
1918,2332
1919,1919
1919,2375
1920,1920
1920,574
1920,2181
1920,2168
1921,1921
1922,1922
1922,1468
1922,1923
1922,1487
1922,971
1922,2160
1922,2059
1922,2340
1922,1702
1923,1923
1923,1468
1923,1922
1923,1487
1923,1917
1923,1036
1923,1245
1923,1420
1923,931
1923,686
1923,2062
1923,723
1923,1680
1923,971
1924,1924
1924,1940
1924,2018
1924,1429
1924,1580
1924,2243
1924,1579
1924,2335
1924,1117
1924,1262
1925,1925
1925,66
1926,1926
1926,1188
1927,1927
1927,488
1927,2049
1927,1640
1927,2050
1927,1854
1927,956
1927,1673
1927,932
1927,1588
1927,1775
1927,2065
1927,2157
1928,1928
1928,1309
1929,1929
1929,1814
1929,2127
1929,1077
1929,2059
1929,544
1930,1930
1930,1718
1930,1848
1930,611
1931,1931
1931,1740
1931,1234
1931,2001
1931,2057
1931,2176
1931,2365
1931,1888
1932,1932
1932,2027
1932,1199
1932,1200
1932,2158
1933,1933
1933,503
1933,221
1933,2065
1933,1798
1933,746
1934,1934
1935,1935
1935,1514
1935,1524
1935,1812
1936,1936
1936,2249
1936,2337
1937,1937
1937,150
1937,236
1937,1236
1937,2046
1937,1322
1937,1047
1937,1554
1937,1628
1937,2289
1937,1674
1938,1938
1938,2125
1938,1952
1939,1939
1939,791
1940,1940
1940,1562
1940,1216
1940,2018
1940,1580
1940,1579
1940,1924
1940,2092
1940,357
1940,1803
1940,1277
1940,1916
1940,1314
1941,1941
1942,1942
1942,1639
1942,985
1943,1943
1943,1313
1943,1761
1944,1944
1944,1815
1944,1911
1944,2117
1944,503
1944,250
1944,252
1945,1945
1945,1057
1945,629
1945,1843
1945,2213
1945,1232
1945,1631
1945,2321
1946,1946
1946,2155
1946,1899
1947,1947
1947,1179
1947,1719
1947,1175
1947,2040
1947,2351
1947,2307
1947,2304
1947,1651
1947,2333
1947,864
1947,1242
1948,1948
1948,1820
1948,1793
1948,2221
1948,1425
1948,285
1948,1161
1948,1275
1948,412
1948,2270
1949,1949
1949,998
1949,1725
1949,365
1950,1950
1950,1119
1950,1060
1950,629
1950,2216
1950,1076
1950,1903
1950,2355
1951,1951
1951,2269
1951,677
1951,2383
1952,1952
1952,1374
1952,2121
1952,1661
1952,2356
1952,1172
1952,1938
1952,1771
1952,2226
1953,1953
1953,1984
1953,568
1953,1175
1954,1954
1954,1377
1954,2049
1954,2273
1955,1955
1955,1090
1955,2203
1955,2275
1955,1718
1955,1376
1955,2142
1955,705
1955,2127
1956,1956
1956,350
1956,1348
1956,2154
1956,503
1956,1993
1956,1633
1956,2023
1956,2049
1956,1034
1957,1957
1957,257
1957,1509
1957,513
1958,1958
1958,1305
1958,1982
1958,949
1958,2398
1959,1959
1959,1436
1959,1464
1959,2032
1959,1754
1959,1838
1960,1960
1960,1594
1960,1998
1960,2306
1961,1961
1962,1962
1962,1963
1962,1183
1962,2241
1962,499
1963,1963
1963,1962
1963,33
1963,2241
1963,1755
1964,1964
1964,653
1964,690
1964,479
1964,2074
1964,36
1964,915
1964,367
1964,818
1964,1076
1964,921
1964,1882
1965,1965
1965,322
1965,1299
1965,661
1965,2150
1965,802
1965,1234
1965,1846
1966,1966
1966,1091
1966,1749
1966,1714
1967,1967
1967,1681
1967,662
1968,1968
1968,1333
1969,1969
1969,425
1969,1706
1969,1311
1969,891
1969,1352
1970,1970
1970,1775
1970,1036
1970,2101
1970,1722
1970,710
1970,2312
1970,2301
1970,987
1970,617
1970,1799
1970,1245
1971,1971
1971,2148
1971,404
1971,1812
1971,1917
1971,600
1971,1667
1972,1972
1972,1767
1973,1973
1973,1903
1973,2187
1973,738
1973,2189
1973,1816
1973,1856
1973,1702
1973,1578
1974,1974
1974,1301
1974,69
1975,1975
1975,1698
1975,534
1975,274
1975,1165
1976,1976
1976,1211
1976,1121
1976,2122
1977,1977
1977,1992
1977,1209
1977,1161
1978,1978
1978,2320
1978,2322
1978,2282
1978,1406
1979,1979
1979,1056
1979,923
1980,1980
1980,719
1980,2171
1980,869
1981,1981
1981,1982
1981,1631
1981,2123
1981,2093
1981,2164
1981,1027
1981,2010
1982,1982
1982,1981
1982,1709
1982,1182
1982,949
1982,1958
1983,1983
1983,969
1983,65
1983,2128
1983,1507
1983,1273
1984,1984
1984,870
1984,1985
1984,1799
1984,2201
1984,1953
1984,1746
1984,1629
1984,2191
1985,1985
1985,1984
1985,1514
1985,2094
1985,250
1985,1868
1985,589
1985,1361
1986,1986
1986,2020
1986,2111
1986,562
1987,1987
1987,1879
1987,2023
1987,1671
1987,1695
1988,1988
1988,1888
1988,1234
1988,724
1989,1989
1989,153
1989,714
1989,1779
1989,813
1989,135
1990,1990
1990,1145
1991,1991
1991,2216
1991,1684
1991,2369
1992,1992
1992,1977
1992,1790
1992,2198
1992,2191
1993,1993
1993,1894
1993,1679
1993,350
1993,2358
1993,1130
1993,1956
1993,913
1993,1431
1994,1994
1994,1655
1994,2143
1994,1097
1994,1489
1995,1995
1995,1426
1995,404
1995,1773
1995,1753
1995,597
1995,1636
1995,2106
1995,2165
1995,2307
1996,1996
1996,1794
1996,215
1996,1674
1996,218
1996,2072
1996,2183
1996,1553
1996,1149
1996,2216
1997,1997
1997,256
1997,1998
1997,1023
1997,1253
1997,1611
1997,2225
1997,1198
1997,1375
1997,1653
1997,1610
1997,1870
1997,1578
1997,2281
1998,1998
1998,256
1998,1997
1998,1198
1998,1356
1998,274
1998,1442
1998,1960
1999,1999
1999,1513
1999,2053
1999,2329
1999,2247
1999,2282
2000,2000
2000,1315
2000,1387
2000,1513
2000,1351
2000,2190
2000,2272
2001,2001
2001,1877
2001,722
2001,1931
2001,707
2002,2002
2002,415
2003,2003
2003,1598
2003,1641
2003,2141
2003,574
2004,2004
2004,1238
2005,2005
2005,972
2006,2006
2006,931
2006,1202
2006,2280
2006,1673
2006,2289
2006,329
2007,2007
2008,2008
2009,2009
2009,1804
2009,2046
2009,2020
2009,2048
2010,2010
2010,2274
2010,2386
2010,1838
2010,2011
2010,1027
2010,1981
2011,2011
2011,819
2011,508
2011,1206
2011,2291
2011,2010
2012,2012
2012,2103
2012,2343
2012,2339
2013,2013
2013,571
2014,2014
2014,1054
2014,957
2014,2015
2014,1364
2014,1220
2014,1221
2015,2015
2015,2014
2015,957
2015,1364
2015,1220
2015,1257
2015,1221
2016,2016
2016,1917
2016,2127
2016,1580
2016,1292
2016,624
2016,402
2017,2017
2018,2018
2018,1139
2018,2019
2018,1940
2018,799
2018,1153
2018,1580
2018,2243
2018,1579
2018,1924
2018,1292
2018,984
2018,1440
2019,2019
2019,1139
2019,2018
2019,1579
2019,1580
2019,1288
2019,1440
2020,2020
2020,2190
2020,1695
2020,1894
2020,1484
2020,1073
2020,1890
2020,1461
2020,164
2020,2396
2020,2009
2020,2046
2020,1986
2020,2382
2021,2021
2021,1694
2022,2022
2022,2118
2022,1736
2022,2077
2022,2296
2023,2023
2023,1361
2023,2024
2023,1987
2023,2163
2023,2049
2023,1736
2023,1633
2023,1956
2023,2301
2024,2024
2024,1361
2024,2023
2024,2245
2025,2025
2025,1732
2026,2026
2026,2280
2026,954
2027,2027
2027,1932
2027,1665
2027,1524
2027,2209
2028,2028
2028,883
2028,520
2028,607
2028,273
2028,764
2029,2029
2029,1815
2029,2232
2029,2264
2029,695
2030,2030
2030,460
2030,2364
2030,1461
2031,2031
2031,1566
2032,2032
2032,1813
2032,1735
2032,823
2032,1959
2033,2033
2033,2362
2033,2219
2033,562
2034,2034
2034,131
2034,882
2034,789
2034,1193
2034,1352
2034,1260
2035,2035
2035,2157
2035,2286
2035,1683
2035,2344
2036,2036
2036,1506
2036,1477
2037,2037
2038,2038
2038,811
2038,964
2038,1439
2038,1078
2038,1093
2039,2039
2039,1194
2039,1139
2039,2040
2039,2240
2039,2258
2039,1579
2039,1221
2039,1450
2039,1816
2039,2090
2040,2040
2040,2039
2040,1947
2040,1719
2040,2351
2040,1847
2040,2066
2040,2087
2040,1916
2040,2310
2041,2041
2041,1308
2041,1524
2041,1699
2041,1097
2041,932
2041,1808
2042,2042
2042,277
2042,980
2042,1654
2043,2043
2043,714
2043,707
2043,1057
2043,1318
2044,2044
2044,1667
2044,1362
2045,2045
2045,2365
2045,2295
2045,1838
2045,2310
2046,2046
2046,1937
2046,1348
2046,1236
2046,1322
2046,2326
2046,2009
2046,2020
2046,1890
2046,1681
2046,1149
2046,1047
2046,1886
2046,1522
2047,2047
2047,1465
2047,2272
2047,1314
2047,332
2048,2048
2048,2209
2048,1362
2048,971
2048,2009
2048,1903
2048,2187
2048,1875
2049,2049
2049,1927
2049,1640
2049,2050
2049,1954
2049,643
2049,995
2049,1736
2049,2023
2049,1347
2049,988
2049,2346
2049,1034
2049,1956
2050,2050
2050,2049
2050,1927
2050,1640
2050,546
2050,916
2050,1617
2050,1508
2050,95
2050,1392
2050,2157
2050,1772
2050,1672
2050,2284
2050,1554
2050,994
2051,2051
2051,2052
2051,685
2051,2053
2051,1003
2051,1296
2052,2052
2052,2051
2052,1138
2052,2053
2052,1892
2052,572
2053,2053
2053,2051
2053,2052
2053,685
2053,1578
2053,1788
2053,1999
2053,1698
2053,2281
2053,1653
2053,257
2053,1611
2054,2054
2054,1774
2054,2368
2054,1255
2054,738
2054,1243
2055,2055
2055,1445
2055,856
2056,2056
2056,2121
2056,2158
2057,2057
2057,2144
2057,1931
2057,1086
2058,2058
2059,2059
2059,1468
2059,1929
2059,544
2059,725
2059,845
2059,1922
2059,1602
2059,1814
2059,1242
2059,569
2059,2241
2060,2060
2060,2284
2061,2061
2061,1165
2061,1801
2061,599
2062,2062
2062,1036
2062,1245
2062,1420
2062,931
2062,686
2062,1923
2063,2063
2063,1819
2063,446
2063,2319
2063,693
2063,1188
2063,1703
2063,1686
2064,2064
2064,573
2064,1867
2064,1633
2064,275
2064,2238
2064,2316
2065,2065
2065,1363
2065,1069
2065,1061
2065,1102
2065,2073
2065,1691
2065,931
2065,1927
2065,1933
2065,2348
2066,2066
2066,1121
2066,2040
2066,2087
2066,1156
2066,869
2067,2067
2067,2300
2067,1002
2068,2068
2069,2069
2069,1789
2069,2102
2069,2079
2069,2361
2069,2085
2069,1878
2070,2070
2070,2151
2070,1239
2071,2071
2072,2072
2072,937
2072,486
2072,1996
2072,1889
2072,780
2073,2073
2073,2065
2073,1691
2073,1896
2074,2074
2074,602
2074,1201
2074,479
2074,842
2074,36
2074,921
2074,624
2074,981
2074,915
2074,653
2074,690
2074,1126
2074,236
2074,1964
2074,1427
2074,1076
2075,2075
2075,1201
2075,479
2075,2241
2075,36
2075,915
2075,921
2075,1533
2075,1501
2075,819
2076,2076
2076,165
2076,146
2076,1046
2076,558
2077,2077
2077,2022
2077,706
2077,1259
2077,1232
2077,443
2077,1377
2078,2078
2078,2213
2078,2131
2078,1056
2079,2079
2079,635
2079,2069
2079,1073
2079,1549
2079,960
2079,1909
2080,2080
2080,1812
2081,2081
2081,1075
2081,2155
2081,589
2081,758
2082,2082
2082,2395
2082,2248
2083,2083
2083,741
2083,2325
2083,1607
2084,2084
2084,1086
2084,1511
2084,1787
2085,2085
2085,1419
2085,2204
2085,2361
2085,2069
2086,2086
2086,1634
2086,937
2086,2178
2087,2087
2087,1268
2087,2328
2087,2040
2087,2066
2088,2088
2088,1159
2088,2120
2088,919
2088,2245
2088,1133
2089,2089
2089,1672
2089,1786
2089,1868
2089,2362
2089,1682
2090,2090
2090,2091
2090,357
2090,2092
2090,1178
2090,2303
2090,2316
2090,1706
2090,402
2090,2364
2090,1216
2090,1155
2090,315
2090,2039
2091,2091
2091,2090
2091,357
2091,2092
2091,390
2091,1065
2091,1917
2091,1803
2092,2092
2092,2090
2092,2091
2092,357
2092,1940
2092,2303
2092,2265
2092,392
2092,1897
2093,2093
2093,1843
2093,1681
2093,1981
2093,2097
2093,2279
2094,2094
2094,1747
2094,1238
2094,1985
2094,1749
2094,1918
2094,2370
2094,2344
2094,1863
2095,2095
2095,2096
2095,1020
2095,1105
2095,1367
2096,2096
2096,2095
2096,2396
2096,1231
2096,2132
2097,2097
2097,1325
2097,1436
2097,1631
2097,2093
2097,1842
2097,1374
2098,2098
2098,687
2098,2317
2098,1461
2098,2183
2098,2201
2098,2101
2099,2099
2100,2100
2100,1899
2101,2101
2101,814
2101,1722
2101,1970
2101,687
2101,777
2101,798
2101,2201
2101,2098
2101,2348
2101,670
2102,2102
2102,716
2102,1789
2102,2069
2102,1452
2102,2111
2103,2103
2103,1103
2103,2012
2103,1524
2103,2330
2103,1815
2103,1783
2103,1481
2104,2104
2105,2105
2105,804
2105,1302
2105,1554
2105,2241
2106,2106
2106,1654
2106,44
2106,1073
2106,285
2106,1632
2106,597
2106,1636
2106,1995
2106,2165
2106,2357
2106,1362
2107,2107
2107,935
2107,1756
2107,1465
2107,693
2108,2108
2108,1408
2108,1048
2108,1659
2108,708
2109,2109
2109,932
2109,1594
2109,2163
2109,1769
2110,2110
2110,1151
2110,2328
2111,2111
2111,1912
2111,133
2111,2102
2111,1407
2111,637
2111,1986
2112,2112
2112,1578
2112,256
2112,1611
2112,1479
2112,2393
2112,1816
2112,1476
2112,2206
2112,1032
2113,2113
2113,637
2113,2149
2113,365
2113,2340
2114,2114
2114,1361
2114,1682
2114,1499
2114,1570
2114,45
2115,2115
2115,1142
2115,1263
2115,1473
2116,2116
2116,2199
2117,2117
2117,776
2117,1911
2117,1944
2117,1241
2117,1709
2117,2139
2118,2118
2118,2022
2118,1736
2118,1903
2118,1814
2118,1672
2118,1563
2118,742
2118,1289
2119,2119
2119,797
2120,2120
2120,2088
2120,2349
2120,1806
2120,164
2121,2121
2121,1952
2121,2056
2121,1172
2122,2122
2122,1976
2123,2123
2123,1981
2124,2124
2124,2218
2125,2125
2125,1938
2125,781
2126,2126
2126,1187
2126,1754
2127,2127
2127,1929
2127,979
2127,63
2127,1955
2127,1917
2127,2016
2127,1479
2127,1814
2128,2128
2128,1533
2128,1507
2128,1155
2128,1983
2128,1503
2128,2303
2128,2338
2129,2129
2129,2225
2129,1886
2129,2272
2129,883
2129,2236
2129,931
2130,2130
2130,2174
2131,2131
2131,2132
2131,2143
2131,2078
2131,1597
2131,2400
2132,2132
2132,2131
2132,793
2132,953
2132,465
2132,2096
2132,2188
2132,1059
2132,1597
2133,2133
2133,1034
2133,1420
2133,1264
2133,2212
2133,988
2133,706
2134,2134
2134,1719
2134,1345
2134,2384
2134,1109
2135,2135
2135,939
2135,2247
2136,2136
2136,1192
2136,2290
2137,2137
2137,1136
2138,2138
2138,1672
2139,2139
2139,1565
2139,1384
2139,2117
2140,2140
2140,2148
2141,2141
2141,1488
2141,2265
2141,1343
2141,2003
2141,1313
2141,2263
2141,1832
2142,2142
2142,700
2142,1376
2142,1955
2142,593
2142,2165
2143,2143
2143,2131
2143,1489
2143,2219
2143,1994
2143,1443
2143,1756
2144,2144
2144,2057
2145,2145
2145,1882
2146,2146
2146,1877
2146,1755
2146,1578
2147,2147
2147,398
2147,1027
2147,2304
2147,1815
2147,2184
2148,2148
2148,2140
2148,1405
2148,1971
2149,2149
2149,420
2149,1638
2149,1014
2149,2113
2149,2340
2150,2150
2150,322
2150,1965
2150,113
2150,1020
2151,2151
2151,2070
2151,1163
2151,1753
2152,2152
2152,1648
2152,1364
2152,547
2153,2153
2153,2257
2153,1627
2153,2219
2154,2154
2154,1348
2154,1956
2155,2155
2155,2081
2155,1946
2155,1363
2155,2296
2156,2156
2156,1827
2156,1015
2156,2258
2156,2328
2157,2157
2157,2035
2157,2050
2157,1673
2157,1927
2157,1205
2157,2251
2158,2158
2158,2056
2158,2353
2158,1825
2158,1754
2158,1932
2159,2159
2159,1019
2159,1716
2159,1695
2159,2209
2160,2160
2160,215
2160,832
2160,902
2160,831
2160,327
2160,1322
2160,1922
2160,1222
2160,2234
2160,876
2161,2161
2161,1003
2161,2334
2161,2283
2161,1600
2162,2162
2162,2396
2162,1356
2163,2163
2163,1360
2163,1791
2163,1600
2163,2109
2163,2023
2163,2227
2163,1550
2164,2164
2164,524
2164,1981
2164,1365
2165,2165
2165,2142
2165,1844
2165,597
2165,1636
2165,2106
2165,1995
2165,1706
2165,2243
2165,2379
2166,2166
2166,1528
2166,908
2166,267
2167,2167
2167,1289
2167,1475
2167,1672
2168,2168
2168,1641
2168,1661
2168,1832
2168,573
2168,574
2168,1920
2169,2169
2169,870
2170,2170
2170,1566
2170,1101
2171,2171
2171,1383
2171,1980
2171,1020
2171,1806
2172,2172
2172,1194
2172,1661
2173,2173
2173,790
2174,2174
2174,1787
2174,2130
2174,2300
2175,2175
2175,2309
2175,1279
2176,2176
2176,1931
2177,2177
2177,1655
2177,1572
2177,346
2177,257
2177,589
2177,2380
2177,1133
2178,2178
2178,1201
2178,1221
2178,1411
2178,937
2178,2086
2178,2201
2179,2179
2179,1488
2179,2180
2179,1277
2179,1273
2179,1897
2179,438
2179,834
2179,392
2179,1718
2179,1065
2180,2180
2180,1488
2180,2179
2180,1872
2180,1814
2180,1661
2181,2181
2181,275
2181,1180
2181,2182
2181,1453
2181,2316
2181,2364
2181,1832
2181,1431
2181,574
2181,1870
2181,273
2181,573
2181,1920
2182,2182
2182,275
2182,1180
2182,2181
2182,2364
2182,573
2183,2183
2183,1996
2183,617
2183,2098
2184,2184
2184,1810
2184,1840
2184,1102
2184,2147
2185,2185
2186,2186
2186,1400
2186,468
2186,745
2186,633
2187,2187
2187,2189
2187,1768
2187,938
2187,1973
2187,1318
2187,2048
2188,2188
2188,2132
2188,1806
2189,2189
2189,1834
2189,777
2189,1408
2189,2187
2189,1034
2189,1659
2189,1731
2189,708
2189,695
2189,588
2189,1973
2190,2190
2190,2020
2190,1695
2190,2000
2191,2191
2191,1855
2191,1992
2191,1790
2191,1984
2192,2192
2192,1746
2192,976
2192,2358
2192,1361
2193,2193
2193,2194
2193,250
2193,2334
2193,1181
2194,2194
2194,2193
2194,1090
2194,1811
2195,2195
2195,1387
2195,1595
2196,2196
2196,1313
2196,803
2196,1404
2196,1205
2196,976
2196,1223
2197,2197
2197,1298
2197,1462
2197,1843
2197,2220
2198,2198
2198,1992
2198,1808
2198,378
2198,251
2198,1449
2198,1871
2198,2396
2199,2199
2199,2250
2199,2337
2199,2116
2200,2200
2200,629
2201,2201
2201,503
2201,1984
2201,1799
2201,1722
2201,937
2201,2098
2201,2101
2201,2178
2201,738
2202,2202
2202,2374
2202,1194
2203,2203
2203,1532
2203,2275
2203,1955
2203,1262
2203,2306
2203,1253
2203,1091
2203,2348
2204,2204
2204,1788
2204,988
2204,2085
2204,1082
2205,2205
2205,1771
2206,2206
2206,1166
2206,1442
2206,1908
2206,1717
2206,1165
2206,1503
2206,2112
2207,2207
2207,2222
2208,2208
2208,350
2208,938
2208,612
2208,937
2209,2209
2209,1522
2209,2048
2209,1825
2209,1742
2209,2159
2209,2027
2210,2210
2210,1792
2210,2379
2211,2211
2211,1731
2211,2318
2212,2212
2212,2278
2212,2133
2212,2349
2212,1731
2212,1420
2212,1769
2213,2213
2213,1094
2213,2078
2213,2378
2213,1053
2213,1843
2213,1945
2214,2214
2215,2215
2215,1328
2215,1028
2215,806
2215,1626
2215,749
2215,252
2215,1097
2216,2216
2216,1991
2216,1950
2216,1584
2216,1781
2216,1149
2216,1996
2216,1841
2217,2217
2217,1660
2217,707
2217,1318
2217,1786
2218,2218
2218,2225
2218,2124
2219,2219
2219,2143
2219,2033
2219,2153
2219,1752
2220,2220
2220,1153
2220,2197
2221,2221
2221,1948
2221,1425
2221,2290
2221,2374
2222,2222
2222,1694
2222,1865
2222,2207
2223,2223
2223,1098
2223,1082
2223,1487
2224,2224
2224,648
2225,2225
2225,2218
2225,2129
2225,1696
2225,2364
2225,1997
2225,1714
2225,1765
2225,1272
2225,1488
2225,1433
2226,2226
2226,1163
2226,1421
2226,2287
2226,1781
2226,1952
2227,2227
2227,214
2227,545
2227,2163
2227,1475
2228,2228
2228,1057
2228,1088
2228,1903
2229,2229
2229,1602
2229,2383
2229,2299
2229,1230
2230,2230
2230,1221
2230,319
2230,853
2230,933
2230,2297
2230,2242
2231,2231
2231,1240
2231,795
2231,2308
2232,2232
2232,1815
2232,2029
2232,1366
2233,2233
2233,1357
2233,2322
2233,1115
2233,671
2233,1892
2233,1812
2233,2378
2234,2234
2234,1522
2234,2267
2234,155
2234,1421
2234,2160
2234,831
2234,876
2235,2235
2235,2261
2235,1421
2235,1667
2235,1581
2235,1355
2235,1868
2235,1440
2236,2236
2236,2238
2236,2272
2236,883
2236,2370
2236,1018
2236,2129
2236,282
2236,2278
2237,2237
2237,2238
2237,500
2237,1835
2238,2238
2238,2236
2238,2237
2238,1669
2238,1414
2238,2064
2239,2239
2239,562
2240,2240
2240,2039
2240,319
2240,1221
2240,2297
2240,853
2241,2241
2241,2075
2241,922
2241,1963
2241,1962
2241,1536
2241,2272
2241,2059
2241,569
2241,2105
2242,2242
2242,581
2242,2230
2243,2243
2243,358
2243,1155
2243,799
2243,2018
2243,1153
2243,1580
2243,1579
2243,1924
2243,2258
2243,2304
2243,1613
2243,2165
2244,2244
2244,2359
2244,1690
2245,2245
2245,919
2245,2088
2245,2024
2245,1439
2245,1763
2245,550
2246,2246
2247,2247
2247,1999
2247,2135
2247,1825
2247,714
2247,346
2248,2248
2248,2272
2248,2082
2248,1701
2249,2249
2249,1936
2249,1019
2250,2250
2250,2199
2250,1588
2250,1476
2251,2251
2251,2157
2251,1750
2251,1695
2252,2252
2252,930
2252,467
2253,2253
2253,2254
2253,1487
2253,1765
2254,2254
2254,2253
2254,1416
2254,357
2254,2316
2255,2255
2255,768
2255,883
2255,869
2255,1092
2255,1278
2255,404
2255,1901
2255,495
2256,2256
2256,2272
2256,1075
2256,278
2256,2293
2256,1819
2257,2257
2257,2153
2258,2258
2258,1327
2258,2243
2258,1362
2258,1292
2258,1579
2258,2039
2258,1139
2258,2322
2258,2351
2258,2263
2258,2156
2259,2259
2259,976
2259,2339
2260,2260
2260,2302
2260,383
2260,2291
2260,1572
2260,2294
2261,2261
2261,2235
2261,1421
2261,1097
2261,768
2262,2262
2262,920
2263,2263
2263,1128
2263,2322
2263,2351
2263,2258
2263,2141
2263,1917
2264,2264
2264,2029
2264,1815
2264,695
2264,2330
2264,965
2264,850
2265,2265
2265,909
2265,2287
2265,1488
2265,2141
2265,315
2265,1663
2265,2092
2265,392
2266,2266
2266,39
2266,2380
2266,1563
2266,1767
2267,2267
2267,2234
2267,1421
2267,1060
2268,2268
2269,2269
2269,565
2269,827
2269,1951
2269,918
2270,2270
2270,1948
2271,2271
2271,1603
2272,2272
2272,2248
2272,2256
2272,2047
2272,883
2272,2236
2272,2241
2272,2129
2272,875
2272,1272
2272,837
2272,2000
2272,834
2272,1752
2273,2273
2273,1954
2274,2274
2274,1344
2274,2010
2274,1268
2274,1859
2275,2275
2275,1298
2275,2203
2275,1955
2275,2371
2275,909
2275,404
2275,837
2275,2303
2276,2276
2276,2331
2276,1545
2276,257
2277,2277
2277,716
2277,250
2277,1642
2278,2278
2278,2212
2278,1690
2278,1241
2278,2236
2279,2279
2279,1766
2279,569
2279,2093
2280,2280
2280,2026
2280,1375
2280,1569
2280,1393
2280,2006
2280,1600
2280,1055
2280,1680
2281,2281
2281,738
2281,599
2281,1493
2281,2053
2281,1997
2281,1847
2282,2282
2282,1978
